label,english,german
0,Why didn't she become a rape counsellor or a psychiatric nurse?,Warum wurde sie keine Vergewaltigungsberaterin oder eine psychiatrische Krankenschwester?
0,I approach a trip to a book nook with the eagerness of a child on an outing to the toy store.,Ich nähere mich einer Reise zu einer Buchsek mit der Bereitschaft eines Kindes auf einem Ausflug zum Spielzeuggeschäft.
1,"I firmly believe that any man's finest hour, the greatest fulfillment of all that he holds dear, is the moment when he has worked his heart out in a good cause and lies exhausted on the field of battle - victorious","Ich bin der festen Überzeugung, dass die beste Stunde eines Mannes, die größte Erfüllung von allem, was er lieb ist, der Moment ist, in dem er sein Herz in einem guten Zweck ausgewirkt hat und auf dem Schlachtfeld erschöpft ist - siegreich"
0,Don't tease him about his weight - it's cruel.,Neck ihn nicht wegen seines Gewichts - es ist grausam.
1,He was buoyed up by the somehow indestructible hope.,Er wurde von der irgendwie unzerstörbaren Hoffnung aufgenommen.
1,"She must be to too arrive by here attach forward with the crack crew of breeze, the evil wolf aggressions west transporting edible of shell marquis destrier, affirmation is too what she does.","Sie muss auch hier ankommen, um hier mit der Crack -Crew von Brise, den bösen Wolfsgräben nach vorne zu befestigen, der essbar von Shell Marquis Destrier transportiert. Die Bestätigung ist auch, was sie tut."
0,Soon the twins and their brunettes and various glamorous hangers-on were all stripped off round the pool.,Bald wurden die Zwillinge und ihre Brünetten und verschiedene glamouröse Kleiderbügel rund um den Pool abgezogen.
0,I didn't set out to find you - it's sheer coincidence that I should walk along the same street.,"Ich habe mich nicht auf den Weg gemacht, dich zu finden - es ist ein Zufall, dass ich entlang derselben Straße gehen sollte."
1,They are a rare opportunity to penetrate the usual wall of indifference.,"Sie sind eine seltene Gelegenheit, die übliche Wand der Gleichgültigkeit zu durchdringen."
0,Buying a size larger just because the shoes feel too tight only means a narrow shoe that slips off!,"Kaufen Sie eine Größe größer, nur weil sich die Schuhe zu eng anfühlen, bedeutet nur einen schmalen Schuh, der abrutscht!"
0,And for a very few minutes I listen to the whisper of tiny tinkling snow crystals falling now in ever denser sheets.,"Und für ein paar Minuten höre ich mir das Flüstern von winzigen, klingelnden Schneekristallen, die jetzt in immer dichteren Blättern fallen."
0,"A beautiful cross in from the left, a dummy by Speed, leaving Wallace to volley home.","Ein wunderschönes Kreuz von links, ein Dummy von Geschwindigkeit, der Wallace nach Hause überlässt."
0,Salad again? How long are you going to keep up this healthy eating lark?,Wieder Salat? Wie lange wirst du diese gesunde Ernährung aufrechterhalten?
1,It's an infernal mischance; I've done my best to discourage it.,"Es ist ein höllischem Unglück; Ich habe mein Bestes getan, um es zu entmutigen."
0,Brown Inc. and other investment banking firms intentionally overcharge municipalities millions of dollars in fees while underwriting bond offerings?,"Brown Inc. und andere Investmentbankenunternehmen überladen die Gemeinden absichtlich Millionen von Dollar an Gebühren, während sie Anleihenangebote zeichnen?"
0,He has neither the policies nor the personal charisma to inspire people.,"Er hat weder die Politik noch das persönliche Charisma, um Menschen zu inspirieren."
0,"They simply stayed where they where, circled about their prisoner, their faces implacable, their eyes cold.","Sie blieben einfach dort, wo sie wo waren, um ihren Gefangenen umkreisten, ihre Gesichter unerbittlich, ihre Augen kalt."
0,"Nellist has fought an aggressive campaign on his Parliamentary record and flooded the area with leaflets - 20,000 distributed yesterday alone.",Nellist hat in seinem parlamentarischen Rekord gegen eine aggressive Kampagne gekämpft und das Gebiet mit Flugblättern überflutet - 20.000 allein verteilt.
0,He could always do something useful instead of wasting my time with footling queries.,"Er konnte immer etwas Nützliches tun, anstatt meine Zeit mit Footling -Fragen zu verschwenden."
0,The actress was only 17 when she was plucked from obscurity and made a star.,"Die Schauspielerin war erst 17 Jahre alt, als sie aus der Dunkelheit gepflückt wurde und einen Stern machte."
1,Simply phone the ticket hot-line and all that aggro will be a thing of the past.,Rufen Sie einfach die Ticket-Hot-Line an und all diese Aggro wird der Vergangenheit angehören.
1,But now you can get a sense of whether your arteries are as supple as a silk stocking-or as inelastic as an old bicycle tire-just by sitting on the floor.,"Aber jetzt können Sie ein Gefühl dafür bekommen, ob Ihre Arterien so geschmeidig sind wie ein Seidenstrumpf oder so unelastisch wie ein alter Fahrradreifen-nur auf dem Boden sitzen."
0,Somehow she'd given them the slip.,Irgendwie hatte sie ihnen den Ausrutscher gegeben.
0,She's obsessive about punctuality.,Sie ist besessen von Pünktlichkeit.
0,"An adjustment of her tight neck ruffle, and Natalie continues, looking me straight in the eye with a stern glare.",Eine Einstellung ihrer engen Halszusammenkünste und Natalie fährt fort und schaut mich mit strenger Blendung direkt in die Augen.
1,An upbeat business vernacular calls every problem a'challenge'and every massive layoff'rightsizing '.,Ein optimistisches Geschäft nennt jedes Problem und jedes Problem und jede massive Entlassung.
0,"Love came down at Christmas; love all lovely, love divine; love was born at Christmas, stars and angels gave the sign","Liebe kam zu Weihnachten runter; Liebe alles schöne, Liebe göttlich; Liebe wurde zu Weihnachten geboren, Sterne und Engel gaben das Zeichen"
0,Your cooking puts mine to shame.,Dein Kochen schäme mich.
0,Individual professors inflate grades after consumer - conscious administrators hound them into it.,Einzelne Professoren aufblasen die Noten nach dem Verbraucher - bewusste Administratoren höfen sie in sie.
0,Is evil to resist evil ambition horrify small fox to embrace to pacify in the breast.,"Ist böse, dem bösen Ehrgeiz zu widerstehen, dass es sich um einen kleinen Fuchs handelt, um sich in der Brust zu befreiten."
0,Her patience finally gave out.,Ihre Geduld gab schließlich heraus.
0,Maybe this kid was just one big liar.,Vielleicht war dieses Kind nur ein großer Lügner.
0,I've got a wee kitten in the flat.,Ich habe ein kleines Kätzchen in der Wohnung.
1,He's horrible - I really hope we've seen the last of him.,"Er ist schrecklich - ich hoffe wirklich, wir haben den letzten von ihm gesehen."
0,I didn't cut the mustard as a hockey player.,Ich habe den Senf als Hockeyspieler nicht geschnitten.
1,But the militants at grassroots level ruthlessly exploited discontent over pay and strikes spread like a virus.,Aber die Militanten auf Basisebene nutzten rücksichtslos Unzufriedenheit über die Bezahlung und schlagen sich wie ein Virus aus.
0,"He freely gives time for the dying wife, the injured mechanic, the traumatized telephonist.","Er gibt frei Zeit für die sterbende Frau, den verletzten Mechaniker, den traumatisierten Telefonisten."
0,That rice pudding was the first solid food he's eaten since his operation.,"Dieser Reispudding war das erste feste Essen, das er seit seiner Operation gegessen hat."
0,"Playing a computer game, mindlessly surfing the Web, checking twitter, ch email, and so on.","Spielen Sie ein Computerspiel, surfen Sie das Web gedankenlos, überprüfen Sie Twitter, CH -E -Mail usw."
0,Aunt Sally left her personal estate of several hundred thousand dollars to a home for wayward Dalmatians.,Tante Sally überließ ihren persönlichen Nachlass von mehreren hunderttausend Dollar für eigensinnige Dalmatiner einem Haus.
0,I've had an earful of his griping.,Ich hatte ein Ohr von seinem Griff.
1,Your smiling at me is my daily dose of magic.,Ihr lächelnd an mir ist meine tägliche Dosis Magie.
0,He might supplant Jones before the year is out.,Er könnte Jones vor dem Jahr ersetzen.
0,I hear it through the grapevine.,Ich höre es durch die Weinrebe.
0,"Our pick is baba ghanoush, humble eggplant roasted and miraculously transformed with tahini, garlic and olive oil - voila: dipping delight.","Unsere Wahl ist Baba Ghanoush, bescheidener Auberginengebraten und auf wundersame Weise mit Tahini, Knoblauch und Olivenöl - Voila: Diping Delight."
0,"Jenks trying to coax Ruess' donkey, Pegasus, on to the back of a pickup truck.","Jenks versucht, Ruess 'Esel Pegasus auf den Rücken eines Pickups zu überreden."
0,For the next three weeks my career was in the past tense.,In den nächsten drei Wochen war meine Karriere in der Vergangenheitsform.
1,A woman who can't forgive should never have more than a nodding acquaintance a man.,"Eine Frau, die nicht verzeihen kann, sollte niemals mehr als einen nicken Bekannten eines Mannes haben."
0,He sloshed me on the chin.,Er hat mich am Kinn geschwappt.
0,He was put on his mettle.,Er wurde auf seine Stette gestellt.
0,Let's have a barbecue!,Lassen Sie uns einen Grill haben!
1,Their daughter is a perfect pet.,Ihre Tochter ist ein perfektes Haustier.
0,Don't let that beggar in.,Lass das nicht ein.
0,Don't try my patience!,Versuche meine Geduld nicht!
1,"It was a bitter moment for us. We weren't two mature parents. We were just two kids playing grown-up. We still needed Mommy and Daddy's permission, blessings, and money to survive","Es war ein bitterer Moment für uns. Wir waren nicht zwei reife Eltern. Wir waren nur zwei Kinder, die Erwachsene spielten. Wir brauchten immer noch Mama und Papas Erlaubnis, Segen und Geld, um zu überleben"
1,It's just this bloody hooch.,Es ist nur diese blutige Hooch.
0,"No birds, no booze, no groupies hanging about.","Keine Vögel, kein Alkohol, keine Groupies hängen davon."
0,Where can I pet an email address?,Wo kann ich eine E -Mail -Adresse streicheln?
1,She seemed somehow insubstantial - a shadow of a woman.,Sie schien irgendwie unmenschlich - ein Schatten einer Frau.
0,"This isn't such a monumental task but for the arrival of another 150,000 visitors who have exactly the same plans!","Dies ist keine so monumentale Aufgabe, aber für die Ankunft weitere 150.000 Besucher, die genau die gleichen Pläne haben!"
0,She bridled at his suggestion to elope.,"Sie überbrückte seinen Vorschlag, zu fliehen."
0,Madrid has begun a hot-headed bout of sabre-rattling.,Madrid hat einen heißen Anfall von Sabre-Rasseln begonnen.
1,Never can one find a single wimple on this cloak.,Niemals kann man auf diesem Umhang ein einzelnes Wimple finden.
0,Of soft kid cowhide and the fleeciness softness that rouse processing through turning suede.,"Von weichem Kid Cowide und der Vlieciness -Weichheit, die durch das Wenden von Wildleder wechselt."
0,A jet of coffee steam from the burnished caldron.,Ein Kaffeesjet aus dem Burnished Caldron.
1,I am a pensioner and applaud her efforts to change this sick world.,"Ich bin Rentner und begrüße ihre Bemühungen, diese kranke Welt zu verändern."
1,"Tom made love like he played the flute, with slow, studied precision.",Tom liebte wie er die Flöte mit langsamer Präzision gespielt hat.
1,Keenan makes any attempt to fire him look like retaliation.,"Keenan macht jeden Versuch, ihn zu entlassen, wie Vergeltung."
0,She got hot pants for this guy twice her age.,Sie bekam heiße Hosen für diesen Kerl doppelt so alt wie in ihrem Alter.
0,Have a cup of coffee to sober you up.,"Trinken Sie eine Tasse Kaffee, um Sie zu nüchtern."
0,Switch on your television set these days and you can bask in the warmth of the good old days.,Wechseln Sie heutzutage Ihr Fernsehgerät ein und Sie können sich in der Wärme der guten alten Zeiten sonnen.
0,"This must be the Jia Yucun my master keeps talking about, whom he' d gladly help if only he had the chance.","Dies muss der Jia Yucun sein, über den mein Meister immer wieder spricht, von dem er gerne hilft, wenn er nur die Chance hätte."
0,But I must say she's not always as fractious as she appears now.,"Aber ich muss sagen, dass sie nicht immer so bruchvoll ist, wie sie jetzt erscheint."
