speaker,sentence,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound,res_rf
"Hermann Weratschnig, MBA MSc","Das ist ein wesentlicher Beitrag für die Energiewende, und im Budget  weil wir heute ja das Budget für 2020 im Auge gehabt haben, gerade was die Ausstattung des Klima- und Energiefonds betrifft  stehen 158 Millionen Euro, 58 Millionen Euro mehr im Vergleich zu vorher, für die Energiewende, für den Klima- und Energiefonds bereit.",2.1248,0.3743821054312269,-0.1589224663490022,0.258520908735131,-0.0207600491379196,0.0,0.0,0.7406278848648071,0.033,0.967,0.0,0.2023,0
"Hermann Weratschnig, MBA MSc","Natürlich, im Fall der Petition gibt es auch die Notwendigkeit, dass ein Finanzkonzept vorgelegt wird, dass Projektrisiken und auch die klima- und energiepolitischen Ziele ausreichend dargestellt werden.",1.9442592592592596,0.3420711424830061,-0.3844826300960576,0.2983744888818103,-0.005747260497612,0.0001481481481481,0.7,0.6833868622779846,0.144,0.856,0.0,0.4939,0
"Hermann Weratschnig, MBA MSc","Da hat es bei diesem konkreten Antrag Probleme gegeben, und ich hoffe, dass bei einer Neueinreichung, bei einer weiteren Beschäftigung auch dieses Projekt zum Zug kommt.Als Letztes zum Thema Mautbefreiung: Wie ihr wisst, haben wir hier im Hohen Haus im November 2019 bereits vier Mautbefreiungen beschlossen.",1.787391304347826,0.4488819849581523,0.1033154529753898,0.2099497332765888,-0.057897760888495,-0.0082282608695652,0.7,0.8191468715667725,0.132,0.827,0.041,0.5574,0
"Hermann Weratschnig, MBA MSc","Für weitere Mautbefreiungen wie auch die hier vorliegende braucht es, glaube ich, eine Evaluierung, was die Wirkungsziele anbelangt: Wie haben diese Mautbefreiungen gewirkt, insbesondere natürlich die Mautbefreiung in Kufstein?",1.7296206896551722,0.506045277562908,0.0768174371178168,0.3361691245412153,0.0931476125794017,0.0,0.7,0.8620805144309998,0.105,0.895,0.0,0.5106,0
"Hermann Weratschnig, MBA MSc",Welche Schlüsse lassen sich daraus ableiten und auch interpretieren?,1.3314444444444444,0.4384339200870716,0.1257796598179719,0.3195211260539548,0.1483939552279518,0.0,0.0,0.4711905717849731,0.0,1.0,0.0,0.0,0
"Hermann Weratschnig, MBA MSc","Dann ist es, glaube ich, möglich, dass man sich mit diesem Wissensschatz und mit dieser Erfahrung auch weitere Mautbefreiungen, weitere Maßnahmen auch im untergeordneten Straßensystem anschaut, sie evaluiert, prüft und dementsprechende Maßnahmen umsetzt.Danke für die gute Zusammenarbeit mit dem Obmann des Petitionsausschusses und mit allen Kolleginnen und Kollegen.",1.553979166666667,0.3852215636740212,-0.2548667523976215,0.2895494928392046,0.0055881407205241,0.0077416666666666,1.0,0.8544955849647522,0.238,0.762,0.0,0.9081,0
"Hermann Weratschnig, MBA MSc",Danke schön.,2.3135,0.0,0.0,0.0,0.0,0.0955,1.0,0.9243486523628236,1.0,0.0,0.0,0.7351,1
Claudia Plakolm,Sehr geehrte Frau Präsidentin!,2.6865,0.2909849065946272,0.1761893730738522,0.3321248421276472,0.162627555189549,0.0,0.0,0.795127809047699,0.0,1.0,0.0,0.0,0
Claudia Plakolm,Liebe Kolleginnen und Kollegen!,2.5885,0.210147744460808,0.1242789628147713,0.2762087720551924,0.0721285246260401,0.028275,1.0,0.8775495886802673,0.625,0.375,0.0,0.7177,0
Claudia Plakolm,"Im Sammelbericht finden sich auch zwei Bürgerinitiativen zum Thema Pensionen, auf die ich kurz eingehen möchte.",2.0255,0.434969117773694,0.1375751711959684,0.2140124423653907,0.0340701180847896,0.0,1.0,0.4041324257850647,0.211,0.703,0.086,0.3182,0
Claudia Plakolm,"Pensionspolitik ist, auch wenn es auf den ersten Blick nicht so ausschaut, Jugendpolitik in Reinform.",2.2613333333333334,0.4540038439675423,-0.0197764600503719,0.2447541886995563,-0.0020853631178784,0.0,0.0,0.9364644885063172,0.0,1.0,0.0,0.0,0
Claudia Plakolm,Eine nachhaltige Pensionspolitik ist ganz klar eine Frage der Generationengerechtigkeit.Die gute Nachricht vorweg: Wir Österreicherinnen und Österreicher leben immer länger.,2.51285,0.4112665495808071,0.0905140932791424,0.2545879830909869,-0.0268803619765033,0.0187799999999999,1.0,0.9068824052810668,0.328,0.672,0.0,0.8074,0
Claudia Plakolm,"Die Lebenserwartung ist seit den Siebzigerjahren um mehr als 7 Jahre gestiegen, und das ist auch gut so.",2.137777777777778,0.4385181325860122,-0.0633115185731746,0.2637337133249238,0.0667843934939134,0.0,0.5,0.0871696472167968,0.254,0.746,0.0,0.6249,0
Claudia Plakolm,"Die schlechte Nachricht ist allerdings, dass sich unser Pensionssystem seither kaum verändert hat.",1.8043846153846157,0.3073619835609194,-0.2120648300408303,0.2705360202048661,0.0356586174927558,-0.059276923076923,-0.5,0.9329252243041992,0.0,0.8,0.2,-0.4588,1
Claudia Plakolm,"Haben die Menschen früher 16 Jahre in Pension verbracht, sind es mittlerweile über 24 Jahre.",2.351933333333333,0.478247667488995,0.1253497990073923,0.2454550766948825,0.0666071990828577,0.0,0.0,0.0356273651123046,0.0,1.0,0.0,0.0,0
Claudia Plakolm,"Der Durchschnittsösterreicher ist also so lange in Pension, wie ich mittlerweile auf dieser Welt bin.Basis für ein gutes Pensionssystem ist ein funktionierender Generationenvertrag.",2.1048695652173914,0.431757067107911,-0.2743983828804979,0.265281504307629,-0.0997217838052501,0.0249478260869565,0.0,0.8337035775184631,0.211,0.789,0.0,0.6808,0
Claudia Plakolm,"Ob dieser Generationenvertrag in seiner derzeitigen Form aufrechterhalten werden kann, ist in meinen Augen eine berechtigte Frage.",1.9988823529411768,0.3963926358946108,0.0220754769341975,0.2458243952856243,0.0171220102956589,0.0,1.0,0.9137067198753356,0.0,1.0,0.0,0.0,0
Claudia Plakolm,Das österreichische Pensionssystem ist grundsätzlich ein Umlagesystem.,2.330428571428571,0.2636822172476198,-0.2120648300408303,0.3210509572296657,0.2750540766957758,0.0,0.0,0.0356416702270507,0.178,0.822,0.0,0.0772,0
Claudia Plakolm,"Die heute Erwerbstätigen kommen für die Pensionen von heute auf, immer mit der Abmachung, dass für sie einmal die nachkommenden Generationen ebenso die Pensionsbeiträge bezahlen.",2.56628,0.4214568816137777,-0.0950908481705257,0.3389097963291413,-0.0103817013233826,0.0,-1.0,0.875299334526062,0.062,0.938,0.0,0.1531,0
Claudia Plakolm,"Schon heute springt aber der Bund für fehlende Pensionsbeiträge ein und schießt jährlich mehr als 20 Milliarden Euro zu, und die Tendenz ist stark steigend.",2.29348,0.3777338981110933,0.0156969774105134,0.2572104264112535,-0.0204112764702441,0.0,0.0,0.0573828816413879,0.157,0.803,0.04,0.4939,0
Claudia Plakolm,"Die Zahl der Erwerbstätigen sinkt weiterhin, während gleichzeitig die Zahl der Pensionistinnen und Pensionisten steigt.Wir als Volkspartei bekennen uns ganz klar zum Generationenvertrag.",2.3751739130434784,0.3362488746387759,-0.0697614470745148,0.3033328938422442,0.0433909223972917,-0.0089739130434782,0.85,0.5538453459739685,0.092,0.84,0.068,0.1531,0
Claudia Plakolm,Generationengerechtigkeit darf aber in unseren Augen keine Einbahnstraße sein.,0.4828888888888889,0.2945278873051744,-0.069936699612819,0.2690227070037487,-0.008150246579009,0.0,0.0,0.9283605217933656,0.0,1.0,0.0,0.0,0
Claudia Plakolm,"Wir müssen in unserem Pensionssystem dringend Maßnahmen setzen, die das tatsächliche an das gesetzliche Pensionsantrittsalter heranführen.",2.18725,0.280765287533162,-0.2173243108424686,0.2829546475371663,-0.044769403554342,0.0,0.0,0.8922392725944519,0.0,1.0,0.0,0.0,0
Claudia Plakolm,"Beschlüsse, wie die Wiedereinführung der abschlagsfreien Frühpension, sind da genau der falsche Weg , und da schaue ich zu den Kolleginnen und Kollegen der SPÖ und der FPÖ.",2.260321428571429,0.401607700080218,-0.0630404779583281,0.2982363883514869,-0.0244678314256972,-0.0272071428571428,-1.0,0.9046273827552797,0.075,0.853,0.072,0.0258,1
Claudia Plakolm,"Wer früher in Pension geht, muss mit entsprechenden Abschlägen rechnen.",2.2113,0.2669894897995913,-0.0302689096946613,0.2196064815378153,-0.0143803251931396,0.0,0.0,0.1500135660171508,0.0,1.0,0.0,0.0,0
Claudia Plakolm,"Wer später in Pension geht, soll Zuschläge bekommen.",1.614,0.2445735380611526,-0.0272591016647372,0.2159991146748178,0.0621224023885972,0.0,0.0,0.0400140285491943,0.0,1.0,0.0,0.0,0
Claudia Plakolm,"Das müssen wir im Interesse der nächsten Generationen angehen, denn nur dann kann man von einem fairen Pensionssystem sprechen, nur dann können wir das tatsächliche Pensionsantrittsalter langfristig auf das gesetzliche anheben.Abschließend noch ein Wort generell: Für uns als Volkspartei ist und bleibt klar, wer sein Leben lang arbeitet und ins System einzahlt, soll am Ende auch mehr bekommen.",2.266724137931035,0.4141790734648083,-0.2743983828804979,0.2464408780262838,-0.0272143389985939,0.0095655172413793,0.5,0.8211581110954285,0.149,0.814,0.037,0.743,0
Claudia Plakolm,"Jeder hat sich seine Pension hart erarbeitet und mehr als verdient, daher heben wir insbesondere auch die kleinen Pensionen deutlich an.Genauso darf Frauen kein finanzieller Nachteil entstehen, wenn sie sich für Kinder entscheiden.",1.5716666666666663,0.3903865195775756,-0.0101184005371813,0.2758429884532056,-0.0730410563871424,-0.0081060606060606,0.5666666666666667,0.8770977854728699,0.16,0.698,0.142,0.1779,0
Claudia Plakolm,"Um die Pensionsschere und die Altersarmut, insbesondere bei Frauen, zu senken und da entgegenzuwirken, braucht es dringend und endlich ein automatisches Pensionssplitting.",1.970727272727273,0.4076331784450507,0.0068404122627063,0.3018254690283456,0.0001032541638405,0.0,0.0,0.9175745844841005,0.0,0.933,0.067,-0.128,0
Claudia Plakolm,"Ich bin mir sicher, dass wir in der Koalition gemeinsam mit den Grünen zeitnahe die richtigen Maßnahmen setzen.",2.1466111111111115,0.3369878919151753,-0.0867703274489195,0.2495969208787569,-0.0997217838052501,0.0002222222222222,0.7,0.8943628072738647,0.315,0.685,0.0,0.7096,0
Claudia Plakolm,Danke schön.,2.3135,0.0,0.0,0.0,0.0,0.0955,1.0,0.9243486523628236,1.0,0.0,0.0,0.7351,1
Rudolf Silvan,Sehr geehrte Frau Präsidentin!,2.6865,0.2909849065946272,0.1761893730738522,0.3321248421276472,0.162627555189549,0.0,0.0,0.795127809047699,0.0,1.0,0.0,0.0,0
Rudolf Silvan,Hohes Haus!,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.9131178259849548,0.722,0.278,0.0,0.3802,0
Rudolf Silvan,Sehr geehrte Damen und Herren zu Hause!,0.4597142857142857,0.2965842214806787,0.0337852302020808,0.2856357128262227,0.0936860491071835,0.0,0.0,0.8592473268508911,0.0,1.0,0.0,0.0,0
Rudolf Silvan,64 Petitionen beziehungsweise Bürgerinitiativen gab es im letzten Ausschuss.,1.3237777777777775,0.4095651856688109,0.0645526016745007,0.3135364053676477,0.1649533050462959,0.0,0.0,0.0228177905082702,0.0,1.0,0.0,0.0,0
Rudolf Silvan,"Das ist aus demokratiepolitischer Sicht sehr erfreulich, leider schaffen es aber nicht alle Petitionen und Bürgerinitiativen in die diversen Fachausschüsse.Kollege Prinz von der ÖVP ist auf die Petition NEIN zur Abschaffung der Notstandshilfe eingegangen und hat gesagt, das ist eigentlich kein Thema in der momentanen Regierungskoalition.",2.086413043478261,0.3611824850145659,-0.2704405960872765,0.2800491020838475,-0.0730410563871424,-0.0001043478260869,1.0,0.6660186648368835,0.127,0.773,0.1,0.1226,0
Rudolf Silvan,Das zu hören freut mich sehr.,1.4411666666666667,0.3365662702728214,0.0924818563536798,0.2397753421310922,0.1263577642351339,0.0366333333333333,0.0,0.9162517189979552,0.405,0.595,0.0,0.5267,0
Rudolf Silvan,"Ich kann mich aber auch erinnern, dass in der Regierung Kurz/Strache der Bundeskanzler selbst die Diskussion über die Abschaffung der Notstandshilfe losgetreten und Dinge wie Zugriff auf das Privatvermögen et cetera, et cetera eingebracht hat.Wir alle wissen ganz genau: Würde die Notstandshilfe abgeschafft werden, würden die Menschen aus der Arbeitslosigkeit direkt in die Sozialhilfe und damit in die absolute Armut abrutschen.",2.449754098360656,0.3390997640555043,-0.2475513948176991,0.3006063945913217,-0.0997217838052501,0.0039508196721311,0.7,0.9240962266921996,0.116,0.704,0.18,-0.6887,1
Rudolf Silvan,"Das Streichen der Notstandshilfe, wer es will und wer es anstrebt, bekämpft nicht die Arbeitslosigkeit, sondern bekämpft die Arbeitslosen.",2.1321052631578947,0.45110773469203,0.100592025991611,0.3308683763399539,0.061173759124009,0.0,0.0,0.9267390966415404,0.11,0.753,0.137,-0.1581,0
Rudolf Silvan,"Ich kann mich auch noch gut an die Sozialministerin erinnern, die gesagt hat, von 150 Euro monatlich kann man locker leben.",2.2703333333333338,0.4033091362828504,0.0098525446224911,0.2448689307290585,-0.0741339529000548,0.0,1.0,0.8190918564796448,0.224,0.776,0.0,0.6705,0
Rudolf Silvan,"Ich weiß auch, dass die ÖVP im Wahlkampf 2019 die einzige Partei war, die zur Notstandshilfe keine Stellungnahme abgegeben hat, als der Österreichische Gewerkschaftsbund alle Fraktionen abgefragt hat.",2.1335,0.3021784070990947,-0.2335017739815205,0.2962664394174004,-0.0217680150359393,0.0,0.0,0.8840168118476868,0.0,1.0,0.0,0.0,0
Rudolf Silvan,"Deswegen glaube ich also nicht, dass das für alle Fraktionen so eindeutig ist, dass die Notstandshilfe immer bleiben wird.Erfreulich ist dagegen, Kollege Ries hat es schon gesagt, dass das Thema Nachtgutstunden für die ArbeitnehmerInnen in den Pflegeeinrichtungen dem Sozialausschuss zugewiesen wurde.",2.2619756097560977,0.3848924281193718,-0.2671283496175768,0.3019763669566689,-0.0997217838052501,0.0,0.0,0.8906427025794983,0.076,0.924,0.0,0.5106,0
Rudolf Silvan,Worum geht es?,0.0,0.2491172595808191,0.2491172595808191,0.5203461944962579,0.5203461944962579,0.0,0.0,0.0811405181884765,0.0,1.0,0.0,0.0,0
Rudolf Silvan,"Es geht darum, dass Pflegerinnen und Pfleger, die zwischen 22 und 6 Uhr früh mindestens 6 Stunden arbeiten, eine Gutschrift von 2 Gutstunden bekommen.",1.756375,0.3451842565158421,-0.1132250987455636,0.2650627942046949,-0.0133759218317895,0.0,0.0,0.0270144939422607,0.0,1.0,0.0,0.0,0
Rudolf Silvan,"Es handelt sich dabei um ein Schlupfloch im Nachtschwerarbeitsgesetz, manche Pflegeeinrichtungen  es geht konkret um Pflegestationen  legen das nicht so aus.Wir sind der Meinung, dieses Gesetz gehört repariert.",1.8181,0.4162043505179719,-0.1887562300361045,0.3071238415620135,0.0367568480593573,0.0,0.0,0.9066989421844482,0.145,0.855,0.0,0.5267,0
Rudolf Silvan,"Ich hoffe, der Sozialausschuss kommt zu einer schnellen und fairen Einigung für die Beschäftigten, vor allem für die Frauen, die in Pflegeeinrichtungen beschäftigt sind, denn ausnahmslos alle ArbeitnehmerInnen in Pflegeeinrichtungen leisten Unglaubliches, und nicht nur in der Krise sind sie eine Stütze für die Gesellschaft und für das Gesundheitssystem.",2.189040816326531,0.4216716956004463,-0.0588512726657244,0.2784451360936432,-0.0997217838052501,0.0091632653061224,0.85,0.8888185620307922,0.179,0.763,0.059,0.7096,0
Rudolf Silvan,Aus Sicht der Sozialdemokratie sind diese Pflegerinnen und Pfleger die wahren Leistungsträger in unserer Gesellschaft.,2.5360000000000005,0.3157539735294689,-0.0767616435172502,0.2973683907061042,0.0713272361430396,0.0145066666666666,0.0,0.2433525919914245,0.141,0.859,0.0,0.3182,0
Rudolf Silvan,Meine Vorrednerin ist auf das Pensionssystem eingegangen.,2.293428571428572,0.20617921143994,-0.2120648300408303,0.2264568283356933,0.0771513466515865,0.0,0.0,0.0477447509765625,0.167,0.833,0.0,0.0516,0
Rudolf Silvan,"Ich möchte dazu sagen, es gibt eine von mehr als 40 000 Menschen unterschriebene Bürgerinitiative, darin wird die verfassungsrechtliche Absicherung des solidarisch gesetzlichen Pensionssystems gefordert.",1.20748,0.2965293003820893,-0.3964789309304324,0.2711230278805586,-0.0741339529000548,0.0138,0.5,0.6558765172958374,0.158,0.842,0.0,0.5106,0
Rudolf Silvan,Worum geht es konkret?,0.8735,0.3709281938755943,0.2250966805804128,0.4444174748476361,0.375055845717243,0.0,0.0,0.0856924653053283,0.412,0.588,0.0,0.2732,0
Rudolf Silvan,"Da geht es ja auch um junge Menschen, um die jüngere Generation.",2.78575,0.4849153406215554,0.1789836834373668,0.2725289025205789,0.0039355283577663,0.0,0.0,0.7761388421058655,0.0,1.0,0.0,0.0,0
Rudolf Silvan,"Wir alle wissen, dass das Umlagesystem im Pensionssystem wesentlich krisensicherer als das Kapitalsystem ist.",1.9221428571428567,0.2724937545112639,-0.2874659906265349,0.2483181019119611,0.028406238287666,0.0,0.0,0.9022262096405028,0.193,0.807,0.0,0.4767,0
Rudolf Silvan,"Österreich ist schon oft durch Krisen gegangen, und auch Menschen, die nach 1945 in Pension gegangen sind, haben ihre Pension erhalten.Ich habe bei dem Redebeitrag der Kollegin gerade den Eindruck gehabt, man muss sich entschuldigen, dass man 24 Jahre in Pension ist.",2.494023809523809,0.3982999027784685,-0.1363482936497137,0.262104411670737,-0.0143803251931396,-0.0086214285714285,1.0,0.7388532161712646,0.0,0.923,0.077,-0.5267,1
Rudolf Silvan,Das war doch unser Ziel!,1.7068,0.443943718403554,0.2934392001335112,0.2466582994139947,0.1926574044953563,0.0,0.0,0.9262749552726746,0.428,0.572,0.0,0.4574,0
Rudolf Silvan,"Das war doch unser gesellschaftspolitisches Ziel, dass Menschen, die ein Leben lang arbeiten, ihren Lebensabend genießen können.",1.898705882352941,0.397243503815474,0.059549800728486,0.2321828266442205,-0.0562946226239728,0.0,0.0,0.8844192624092102,0.275,0.725,0.0,0.6908,0
Rudolf Silvan,"Gratulation an uns alle, dass wir das geschafft haben!",1.870555555555556,0.2724471111349776,-0.1316973187676591,0.2941322933656866,-0.044769403554342,0.0004444444444444,0.0,0.9253207445144652,0.461,0.539,0.0,0.7177,0
Rudolf Silvan,Da es immer die Diskussion um die staatlichen Zuschüsse gibt: Die staatlichen Zuschüsse sind gemessen am Bruttoinlandsprodukt in den letzten 30 Jahren gleich geblieben.,2.421791666666667,0.4246765720120642,0.0628182179807773,0.259302162099858,0.0729043070212759,0.0,0.0,0.46315598487854,0.0,1.0,0.0,0.0,0
Rudolf Silvan,Danke schön.,2.3135,0.0,0.0,0.0,0.0,0.0955,1.0,0.9243486523628236,1.0,0.0,0.0,0.7351,1
Heike Grebien,Frau Präsidentin!,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.9073337316513062,0.0,1.0,0.0,0.0,0
Heike Grebien,Werte KollegInnen!,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.9149731397628784,0.687,0.313,0.0,0.2942,0
Heike Grebien,Werte ZuseherInnen zu Hause!,0.0,0.3052869278197476,0.3052869278197476,0.1639482995428065,0.1639482995428065,0.001,0.0,0.8988258838653564,0.422,0.578,0.0,0.2942,0
Heike Grebien,In meinem heutigen Redebeitrag gehe ich auf die Bürgerinitiative betreffend die Diskriminierung von Menschen mit Behinderungen durch die österreichische Gesetzgebung ein.,2.773761904761905,0.2897896603462334,-0.1105749601347287,0.2892691777942783,-0.0997217838052501,-0.0170380952380952,0.0,0.130688190460205,0.0,0.748,0.252,-0.7506,0
